header,class,gene,mechanism,group
B4YF43|FEATURES|UNIPROT_deepARG|beta_lactam|LEN-16|antibiotic_inactivation|1,beta_lactam,LEN-16,antibiotic_inactivation,1
D3A484|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A071KV37|FEATURES|UNIPROT_deepARG|beta_lactam|BL1_pao|antibiotic_inactivation|1,beta_lactam,BL1_pao,antibiotic_inactivation,1
A0A127SHR1|FEATURES|UNIPROT_deepARG|chloramphenicol|catD|antibiotic_inactivation|0,chloramphenicol,catD,antibiotic_inactivation,0
R7DHG7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
B1KUC3|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
G9XC70|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
K0I3U2|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0K2B8A3|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A157WMV1|FEATURES|UNIPROT_deepARG|polymyxin|arnA_2|antibiotic_target_alteration|0,polymyxin,arnA_2,antibiotic_target_alteration,0
A0A0Q7TCK4|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
I2WPI6|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
G4CEP2|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
ABW06431|FEATURES|ARDB_deepARG|trimethoprim|dfrA16|antibiotic_target_replacement|1,trimethoprim,dfrA16,antibiotic_target_replacement,1
A0A0D1BU19|FEATURES|UNIPROT_deepARG|multidrug|cfr|antibiotic_target_alteration|1,multidrug,cfr,antibiotic_target_alteration,1
D6J5D0|FEATURES|UNIPROT_deepARG|beta_lactam|ECEG_02802|antibiotic_inactivation|1,beta_lactam,ECEG_02802,antibiotic_inactivation,1
A0A0F6LFD7|FEATURES|UNIPROT_deepARG|aminoglycoside|X980_4941|antibiotic_inactivation|0,aminoglycoside,X980_4941,antibiotic_inactivation,0
L7H842|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
ZP_03720331|FEATURES|ARDB_deepARG|beta_lactam|pbp2b|antibiotic_target_alteration|0,beta_lactam,pbp2b,antibiotic_target_alteration,0
A9DZU2|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A126VMJ0|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
R5M9H4|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
NP_518822|FEATURES|ARDB_deepARG|bacitracin|BacA|antibiotic_target_alteration|0,bacitracin,BacA,antibiotic_target_alteration,0
J3H5R3|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
A0A0M2AL21|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0Q4HRN2|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A127SB10|FEATURES|UNIPROT_deepARG|beta_lactam|OXA-205|antibiotic_inactivation|1,beta_lactam,OXA-205,antibiotic_inactivation,1
A0A0Q0EPQ6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
YP_001477377|FEATURES|ARDB_deepARG|polymyxin|RosB|antibiotic_efflux|0,polymyxin,RosB,antibiotic_efflux,0
YP_001811889|FEATURES|ARDB_deepARG|multidrug|OpcM|antibiotic_efflux|0,multidrug,OpcM,antibiotic_efflux,0
D1LFC0|FEATURES|UNIPROT_deepARG|beta_lactam|blaCTX-M|antibiotic_inactivation|0,beta_lactam,blaCTX-M,antibiotic_inactivation,0
AAM46773|FEATURES|ARDB_deepARG|beta_lactam|FOX-7|antibiotic_inactivation|1,beta_lactam,FOX-7,antibiotic_inactivation,1
A0A0B4VT91|FEATURES|UNIPROT_deepARG|aminoglycoside|aadA1|antibiotic_inactivation|1,aminoglycoside,aadA1,antibiotic_inactivation,1
A0A0Q6VPL3|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0N9YFN9|FEATURES|UNIPROT_deepARG|beta_lactam|XA26_25690|antibiotic_inactivation|1,beta_lactam,XA26_25690,antibiotic_inactivation,1
A0A0D7KG51|FEATURES|UNIPROT_deepARG|fosfomycin|fosB|antibiotic_inactivation|0,fosfomycin,fosB,antibiotic_inactivation,0
G8GMB3|FEATURES|UNIPROT_deepARG|beta_lactam|IMP|antibiotic_inactivation|1,beta_lactam,IMP,antibiotic_inactivation,1
B7INI5|FEATURES|UNIPROT_deepARG|beta_lactam|BCG9842_B2020|antibiotic_inactivation|1,beta_lactam,BCG9842_B2020,antibiotic_inactivation,1
U6A6K4|FEATURES|UNIPROT_deepARG|beta_lactam|blaFONA-1|antibiotic_inactivation|1,beta_lactam,blaFONA-1,antibiotic_inactivation,1
A0A0F0YAB9|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
YP_002850060|FEATURES|ARDB_deepARG|macrolide-lincosamide-streptogramin|MacB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,MacB,antibiotic_efflux,0
A0A0M2N0P3|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
L0M062|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
A0A127SVP9|FEATURES|UNIPROT_deepARG|beta_lactam|BL1_ec|antibiotic_inactivation|1,beta_lactam,BL1_ec,antibiotic_inactivation,1
ZP_04202328|FEATURES|ARDB_deepARG|bacitracin|BacA|antibiotic_target_alteration|0,bacitracin,BacA,antibiotic_target_alteration,0
A0A0D5WT53|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A158DYS6|FEATURES|UNIPROT_deepARG|beta_lactam|AWB80_07683|antibiotic_inactivation|1,beta_lactam,AWB80_07683,antibiotic_inactivation,1
CAS11536|FEATURES|ARDB_deepARG|multidrug|EmrD|antibiotic_efflux|0,multidrug,EmrD,antibiotic_efflux,0
A0A0U1YUG7|FEATURES|UNIPROT_deepARG|beta_lactam|blaOXA-48-like|antibiotic_inactivation|1,beta_lactam,blaOXA-48-like,antibiotic_inactivation,1
A0A089HM65|FEATURES|UNIPROT_deepARG|aminoglycoside|Ant3Ia|antibiotic_inactivation|1,aminoglycoside,Ant3Ia,antibiotic_inactivation,1
A0A0K2FGP8|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
T2PZF5|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
AAY52007|FEATURES|ARDB_deepARG|glycopeptide|VanYA|antibiotic_target_alteration|1,glycopeptide,VanYA,antibiotic_target_alteration,1
A0A060KQ89|FEATURES|UNIPROT_deepARG|beta_lactam|blaCTX-M|antibiotic_inactivation|1,beta_lactam,blaCTX-M,antibiotic_inactivation,1
ZP_04623897|FEATURES|ARDB_deepARG|polymyxin|rosB|antibiotic_efflux|0,polymyxin,rosB,antibiotic_efflux,0
YP_302113|FEATURES|ARDB_deepARG|multidrug|Bmr|antibiotic_efflux|0,multidrug,Bmr,antibiotic_efflux,0
A0A0M2SJ28|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
CAB54703|FEATURES|ARDB_deepARG|rifampin|rif|antibiotic_inactivation|0,rifampin,rif,antibiotic_inactivation,0
H6CP56|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A103DWZ7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0D5M8Y1|FEATURES|UNIPROT_deepARG|beta_lactam|KO116_04145|antibiotic_inactivation|1,beta_lactam,KO116_04145,antibiotic_inactivation,1
W0SJB3|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A101CP85|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0H5BJW6|FEATURES|UNIPROT_deepARG|chloramphenicol|cat|antibiotic_inactivation|1,chloramphenicol,cat,antibiotic_inactivation,1
M5DFR5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A059L8R7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
E1URP0|FEATURES|UNIPROT_deepARG|beta_lactam|penP|antibiotic_inactivation|1,beta_lactam,penP,antibiotic_inactivation,1
A0A0V2DCQ0|FEATURES|UNIPROT_deepARG|aminoglycoside|LFZ48_07285|antibiotic_inactivation|0,aminoglycoside,LFZ48_07285,antibiotic_inactivation,0
U2KVN8|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0Q6W9P1|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0A0Q8J8|FEATURES|UNIPROT_deepARG|beta_lactam|PDC-3|antibiotic_inactivation|1,beta_lactam,PDC-3,antibiotic_inactivation,1
A0A0G9GUR7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
YP_001571460|FEATURES|ARDB_deepARG|multidrug|acrA|antibiotic_efflux|0,multidrug,acrA,antibiotic_efflux,0
A0A0G3QDR0|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A128EJ98|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB_3|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB_3,antibiotic_efflux,0
X5LGS8|FEATURES|UNIPROT_deepARG|beta_lactam|BN979_03200|antibiotic_inactivation|1,beta_lactam,BN979_03200,antibiotic_inactivation,1
A0A127SN23|FEATURES|UNIPROT_deepARG|beta_lactam|CblA-1|antibiotic_inactivation|1,beta_lactam,CblA-1,antibiotic_inactivation,1
A0A0L0LKC0|FEATURES|UNIPROT_deepARG|bacitracin|bacA|antibiotic_target_alteration|0,bacitracin,bacA,antibiotic_target_alteration,0
A0A127JPX5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0X1U7I2|FEATURES|UNIPROT_deepARG|bacitracin|uppP_2|antibiotic_target_alteration|0,bacitracin,uppP_2,antibiotic_target_alteration,0
B9VQ98|FEATURES|UNIPROT_deepARG|aminoglycoside|aadA1|antibiotic_inactivation|1,aminoglycoside,aadA1,antibiotic_inactivation,1
N8YMB1|FEATURES|UNIPROT_deepARG|beta_lactam|F963_03263|antibiotic_inactivation|1,beta_lactam,F963_03263,antibiotic_inactivation,1
N9GY02|FEATURES|UNIPROT_deepARG|beta_lactam|F926_00636|antibiotic_inactivation|1,beta_lactam,F926_00636,antibiotic_inactivation,1
A0A0T9R513|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
D1LFE1|FEATURES|UNIPROT_deepARG|beta_lactam|blaCTX-M|antibiotic_inactivation|0,beta_lactam,blaCTX-M,antibiotic_inactivation,0
A0A0E3Y8T6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A096LNB7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0T7FMH0|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
YP_001749617|FEATURES|ARDB_deepARG|bacitracin|BacA|antibiotic_target_alteration|0,bacitracin,BacA,antibiotic_target_alteration,0
A0A0H3CET2|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0F5X7P5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0D6T542|FEATURES|UNIPROT_deepARG|beta_lactam|SZ39_1136|antibiotic_inactivation|1,beta_lactam,SZ39_1136,antibiotic_inactivation,1
A0A088X6K4|FEATURES|UNIPROT_deepARG|aminoglycoside|DM82_4268|antibiotic_inactivation|0,aminoglycoside,DM82_4268,antibiotic_inactivation,0
N8VK46|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
ZP_02903696|FEATURES|ARDB_deepARG|macrolide-lincosamide-streptogramin|MacB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,MacB,antibiotic_efflux,0
E6WYS6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0K1ED20|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A7ZHE4|FEATURES|ARDB_deepARG|kasugamycin|KsgA|antibiotic_target_alteration|0,kasugamycin,KsgA,antibiotic_target_alteration,0
Q4HTD3|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|ybjZ|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,ybjZ,antibiotic_efflux,0
ZP_02900713|FEATURES|ARDB_deepARG|bacitracin|bacA|antibiotic_target_alteration|0,bacitracin,bacA,antibiotic_target_alteration,0
R6A4K8|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
NP_862543|FEATURES|ARDB_deepARG|macrolide-lincosamide-streptogramin|ErmT|antibiotic_target_alteration|1,macrolide-lincosamide-streptogramin,ErmT,antibiotic_target_alteration,1
A0A0N7AFF6|FEATURES|UNIPROT_deepARG|beta_lactam|blaCphA|antibiotic_inactivation|1,beta_lactam,blaCphA,antibiotic_inactivation,1
A0A024E3R8|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
V5W480|FEATURES|UNIPROT_deepARG|beta_lactam|CTX-M-15|antibiotic_inactivation|1,beta_lactam,CTX-M-15,antibiotic_inactivation,1
X2L3X0|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
ZP_01063069|FEATURES|ARDB_deepARG|quinolone|QnrS|antibiotic_target_protection|0,quinolone,QnrS,antibiotic_target_protection,0
ACI02996|FEATURES|ARDB_deepARG|aminoglycoside|AAC(3)-IIc|antibiotic_inactivation|1,aminoglycoside,AAC(3)-IIc,antibiotic_inactivation,1
A0A0I2CF58|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
V6IZQ6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A060NNL1|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0A0Q8J9|FEATURES|UNIPROT_deepARG|beta_lactam|PDC-3|antibiotic_inactivation|1,beta_lactam,PDC-3,antibiotic_inactivation,1
A0A127SD09|FEATURES|UNIPROT_deepARG|beta_lactam|TLA-3|antibiotic_inactivation|1,beta_lactam,TLA-3,antibiotic_inactivation,1
A0A070KJ65|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
A0A084GP10|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
ZP_04203285|FEATURES|ARDB_deepARG|beta_lactam|BcI|antibiotic_inactivation|1,beta_lactam,BcI,antibiotic_inactivation,1
A0A0K0HCA5|FEATURES|UNIPROT_deepARG|polymyxin|pmrF|antibiotic_target_alteration|0,polymyxin,pmrF,antibiotic_target_alteration,0
D5T3E5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
L0MNB4|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0U5NV03|FEATURES|UNIPROT_deepARG|bacitracin|uppP_1|antibiotic_target_alteration|0,bacitracin,uppP_1,antibiotic_target_alteration,0
A0A0D1IPB2|FEATURES|UNIPROT_deepARG|beta_lactam|SC09_Contig24orf00024|antibiotic_inactivation|1,beta_lactam,SC09_Contig24orf00024,antibiotic_inactivation,1
A0A127SVN2|FEATURES|UNIPROT_deepARG|beta_lactam|BL1_ec|antibiotic_inactivation|1,beta_lactam,BL1_ec,antibiotic_inactivation,1
I7AP36|FEATURES|UNIPROT_deepARG|beta_lactam|CTX-M-15like|antibiotic_inactivation|1,beta_lactam,CTX-M-15like,antibiotic_inactivation,1
ZP_02656843|FEATURES|ARDB_deepARG|multidrug|TolC|antibiotic_efflux|0,multidrug,TolC,antibiotic_efflux,0
A0A0R1H4Q0|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0T9SN89|FEATURES|UNIPROT_deepARG|aminoglycoside|ERS008727_00138|antibiotic_inactivation|1,aminoglycoside,ERS008727_00138,antibiotic_inactivation,1
W9ABK6|FEATURES|UNIPROT_deepARG|fosfomycin|fosB|antibiotic_inactivation|0,fosfomycin,fosB,antibiotic_inactivation,0
G6YHX3|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A109FSL6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A127KWT6|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
Q2FC28|FEATURES|UNIPROT_deepARG|beta_lactam|blaZ|antibiotic_inactivation|1,beta_lactam,blaZ,antibiotic_inactivation,1
AAZ98835|FEATURES|ARDB_deepARG|glycopeptide|vanRD|antibiotic_target_alteration|1,glycopeptide,vanRD,antibiotic_target_alteration,1
AAA83416|FEATURES|ARDB_deepARG|beta_lactam|BL1_asba|antibiotic_inactivation|1,beta_lactam,BL1_asba,antibiotic_inactivation,1
A0A031HLD9|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
YP_002552549|FEATURES|ARDB_deepARG|bacitracin|BacA|antibiotic_target_alteration|0,bacitracin,BacA,antibiotic_target_alteration,0
A0A0L1NR81|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
A0A0H3W0Y8|FEATURES|UNIPROT_deepARG|beta_lactam|blaZ|antibiotic_inactivation|1,beta_lactam,blaZ,antibiotic_inactivation,1
A0A024CJN5|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
Q6HIK9|FEATURES|UNIPROT_deepARG|beta_lactam|bla|antibiotic_inactivation|1,beta_lactam,bla,antibiotic_inactivation,1
A0A0D5ZYH1|FEATURES|UNIPROT_deepARG|beta_lactam|blaOXA-444|antibiotic_inactivation|1,beta_lactam,blaOXA-444,antibiotic_inactivation,1
A0A133HH81|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
C1D4X7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0K8MWB8|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0F5R1F7|FEATURES|UNIPROT_deepARG|fosfomycin|fosB|antibiotic_inactivation|0,fosfomycin,fosB,antibiotic_inactivation,0
A0A155VJ91|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
D5ZUR9|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|vgb|antibiotic_inactivation|0,macrolide-lincosamide-streptogramin,vgb,antibiotic_inactivation,0
F1DI09|FEATURES|UNIPROT_deepARG|beta_lactam|blaTEM|antibiotic_inactivation|0,beta_lactam,blaTEM,antibiotic_inactivation,0
D5VPN8|FEATURES|UNIPROT_deepARG|aminoglycoside|Cseg_4049|antibiotic_inactivation|0,aminoglycoside,Cseg_4049,antibiotic_inactivation,0
W0JK45|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
U2MCW0|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
G5LRD0|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
A0A0K2P2I9|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0A0Q9J5|FEATURES|UNIPROT_deepARG|beta_lactam|PDC-3|antibiotic_inactivation|1,beta_lactam,PDC-3,antibiotic_inactivation,1
A0A009HTU0|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
E7FXT1|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
L9M7P6|FEATURES|UNIPROT_deepARG|beta_lactam|ACINWCA92_2656|antibiotic_inactivation|1,beta_lactam,ACINWCA92_2656,antibiotic_inactivation,1
A0A100WXC0|FEATURES|UNIPROT_deepARG|aminoglycoside|RMCFA_6206|antibiotic_inactivation|1,aminoglycoside,RMCFA_6206,antibiotic_inactivation,1
F3PNS1|FEATURES|UNIPROT_deepARG|beta_lactam|HMPREF9446_00361|antibiotic_inactivation|1,beta_lactam,HMPREF9446_00361,antibiotic_inactivation,1
NP_459471|FEATURES|ARDB_deepARG|multidrug|acrA|antibiotic_efflux|0,multidrug,acrA,antibiotic_efflux,0
R8EIA2|FEATURES|UNIPROT_deepARG|beta_lactam|IIU_02022|antibiotic_inactivation|1,beta_lactam,IIU_02022,antibiotic_inactivation,1
BAA07084|FEATURES|ARDB_deepARG|beta_lactam|BL2e_fpm|antibiotic_inactivation|1,beta_lactam,BL2e_fpm,antibiotic_inactivation,1
S6A6R2|FEATURES|UNIPROT_deepARG|beta_lactam|CMY-108|antibiotic_inactivation|1,beta_lactam,CMY-108,antibiotic_inactivation,1
A7N8N9|FEATURES|UNIPROT_deepARG|beta_lactam|VIBHAR_06370|antibiotic_inactivation|1,beta_lactam,VIBHAR_06370,antibiotic_inactivation,1
ABV66095|FEATURES|ARDB_deepARG|quinolone|QnrB6|antibiotic_target_protection|1,quinolone,QnrB6,antibiotic_target_protection,1
A0A151A730|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0T9NHX1|FEATURES|UNIPROT_deepARG|beta_lactam|blaA|antibiotic_inactivation|1,beta_lactam,blaA,antibiotic_inactivation,1
A0A084Y6Y8|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A128RUR5|FEATURES|UNIPROT_deepARG|beta_lactam|bla|antibiotic_inactivation|1,beta_lactam,bla,antibiotic_inactivation,1
Q57M56|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
A8MFV5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0E2QSM7|FEATURES|UNIPROT_deepARG|beta_lactam|HMPREF1564_1833|antibiotic_inactivation|1,beta_lactam,HMPREF1564_1833,antibiotic_inactivation,1
M8JR02|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0F4J4T8|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|vgb|antibiotic_inactivation|0,macrolide-lincosamide-streptogramin,vgb,antibiotic_inactivation,0
ZP_04612440|FEATURES|ARDB_deepARG|bacitracin|BacA|antibiotic_target_alteration|0,bacitracin,BacA,antibiotic_target_alteration,0
YP_002110288|FEATURES|ARDB_deepARG|multidrug|AmrA|antibiotic_efflux|0,multidrug,AmrA,antibiotic_efflux,0
A0A0F2SBB0|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0B2BAA2|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
R5N3X3|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0J5VGF2|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0D8LBV0|FEATURES|UNIPROT_deepARG|beta_lactam|UA45_07625|antibiotic_inactivation|1,beta_lactam,UA45_07625,antibiotic_inactivation,1
